Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1993","1000 Int. $","1549.680568"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1994","1000 Int. $","222.4726"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1995","1000 Int. $","230.100232"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1996","1000 Int. $","272.052208"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","282.222384"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","259.339488"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","419.51976"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","456.386648"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2001","1000 Int. $","491.982264"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2002","1000 Int. $","526.306608"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2003","1000 Int. $","591.14148"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2004","1000 Int. $","622.92328"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2005","1000 Int. $","636.907272"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2006","1000 Int. $","630.550912"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2007","1000 Int. $","452.572832"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2008","1000 Int. $","320.360544"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2009","1000 Int. $","336.88708"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2010","1000 Int. $","21.611624"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2011","1000 Int. $","12.71272"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2012","1000 Int. $","13.068676"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2013","1000 Int. $","6.569934"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2014","1000 Int. $","4.322325"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2015","1000 Int. $","5.085088"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2016","1000 Int. $","242.188757"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1961","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1962","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1963","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1964","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1965","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1966","1000 Int. $","1775.320932"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1967","1000 Int. $","1537.797107"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1968","1000 Int. $","1598.874662"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1969","1000 Int. $","1258.197633"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1970","1000 Int. $","3398.626616"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1971","1000 Int. $","3634.793162"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1972","1000 Int. $","3571.001049"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1973","1000 Int. $","3260.184158"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1974","1000 Int. $","3203.17844"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1975","1000 Int. $","5095.225366"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1976","1000 Int. $","5179.376664"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1977","1000 Int. $","5069.437065"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1978","1000 Int. $","4929.637328"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1979","1000 Int. $","4635.107785"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1980","1000 Int. $","3747.447319"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1981","1000 Int. $","3974.112912"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1982","1000 Int. $","3569.64377"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1983","1000 Int. $","4225.209527"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1984","1000 Int. $","3999.901213"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1985","1000 Int. $","4617.463158"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1986","1000 Int. $","4628.32139"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1987","1000 Int. $","4791.19487"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1988","1000 Int. $","5563.486621"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1989","1000 Int. $","5235.025103"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1990","1000 Int. $","12383.813596"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1991","1000 Int. $","11335.994208"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1992","1000 Int. $","8952.612284"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1993","1000 Int. $","10581.347084"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1994","1000 Int. $","10615.279059"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1995","1000 Int. $","11253.200189"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1996","1000 Int. $","20697.147471"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1997","1000 Int. $","23075.100279"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1998","1000 Int. $","9271.572849"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1999","1000 Int. $","16896.766271"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2000","1000 Int. $","17014.849544"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2001","1000 Int. $","13917.538866"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2002","1000 Int. $","24701.120521"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2003","1000 Int. $","33832.893633"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2004","1000 Int. $","28026.454071"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2005","1000 Int. $","23657.37297"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2006","1000 Int. $","22532.188679"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2007","1000 Int. $","17111.216353"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2008","1000 Int. $","34385.306186"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2009","1000 Int. $","27114.362583"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2010","1000 Int. $","31211.987884"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2011","1000 Int. $","32804.076151"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2012","1000 Int. $","41370.78687"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2013","1000 Int. $","41771.482776"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2014","1000 Int. $","47535.982417"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2015","1000 Int. $","34279.438424"
"Value of Agricultural Production","Peru","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2016","1000 Int. $","34868.170406"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1961","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1962","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1963","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1964","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1965","1000 Int. $","1357.279"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1966","1000 Int. $","1775.320932"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1967","1000 Int. $","1537.797107"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1968","1000 Int. $","1598.874662"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1969","1000 Int. $","1258.197633"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1970","1000 Int. $","3398.626616"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1971","1000 Int. $","3634.793162"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1972","1000 Int. $","3571.001049"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1973","1000 Int. $","3260.184158"
"Value of Agricultural Production","Peru","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1974","1000 Int. $","3203.17844"
