Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","1991","USD","2.043234"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","1992","USD","6.703389"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","1993","USD","9.122904"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","1994","USD","1.483777"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","1995","USD","1.711197"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","1996","USD","3.948533"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","1997","USD","2.866324"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","1998","USD","6.956867"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","1999","USD","6.812664"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2000","USD","5.092926"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2001","USD","3.187992"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2002","USD","1.853727"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2003","USD","3.373953"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2004","USD","5.534638"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2005","USD","10.657526"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2006","USD","6.248366"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2007","USD","8.537651"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2008","USD","10.851117"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2009","USD","13.731957"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2010","USD","22.774235"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2011","USD","5.801891"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2012","USD","18.597883"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2013","USD","37.557717"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2014","USD","23.84031"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2015","USD","28.022848"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Cherries","2016","USD","17.749768"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","1991","USD","0.919438"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","1992","USD","1.8371"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","1993","USD","3.182048"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","1994","USD","3.79528"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","1995","USD","7.816049"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","1996","USD","12.624709"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","1997","USD","17.183538"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","1998","USD","24.714798"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","1999","USD","35.381701"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2000","USD","53.430881"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2001","USD","40.772089"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2002","USD","33.190947"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2003","USD","52.771751"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2004","USD","69.027444"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2005","USD","82.476623"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2006","USD","80.923579"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2007","USD","107.576677"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2008","USD","135.362065"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2009","USD","361.757233"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2010","USD","142.484926"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2011","USD","148.900951"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2012","USD","186.169649"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2013","USD","164.489622"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2014","USD","140.879982"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2015","USD","134.968287"
"Value of Agricultural Production","Morocco","Gross Production Value (current million US$)","Strawberries","2016","USD","114.8435"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","1991","USD","0.802282"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","1992","USD","0.62327"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","1993","USD","0.563451"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","1994","USD","0.166484"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","1995","USD","0.614321"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","1996","USD","0.568837"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","1997","USD","0.285199"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","1998","USD","0.053535"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","1999","USD","0.084411"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","2000","USD","0.085873"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","2001","USD","0.107038"
"Value of Agricultural Production","Netherlands","Gross Production Value (current million US$)","Cherries","2002","USD","0.115947"
